Ticket_ID,Issue_Resolution,Issue_Category,Issue_Severity,Support_Channel,Building,City,Position,Country,Tenure_Months,Career_Desc,Division
30448, User Education,Apps,Sev2,Email,B0571,Southfield,Licensing,US ,217,IC4,D006433
57689, User Education,Apps,Sev2,Email,HOME OFFICE,Sparks,Licensing,US ,204,IC4,D006433
1090, User Education,Apps,Sev1,Chat,HOME OFFICE,St. Charles,Relationship Management,US ,9,IC3,D006433
37916, User Education,Apps,Sev2,Email,HOME OFFICE,St. Louis,Account Management,US ,31,IC4,D006433
7639, User Education,Apps,Sev2,Email,HOME OFFICE,St. Louis,Account Management,US ,44,IC3,D006433
31338, User Education,Apps,Sev2,Chat,HOME OFFICE,Stafford,Support Delivery,US ,15,IC4,D006433
253, User Education,Apps,Sev2,Email,B0390,Stuttgart,Solution Sales,DE ,61,IC4,D014045
32028, User Education,Apps,Sev2,Email,MOBILE,Stuttgart,Relationship Management,DE ,189,IC4,D014045
59339, User Education,Apps,Sev1,Chat,MOBILE,Stuttgart,Relationship Management,DE ,235,IC5,D014045
51006, User Education,Apps,Sev1,Chat,MOBILE,Stuttgart,Account Management,DE ,151,MGR3,D014045
62167, User Education,Apps,Sev1,Chat,MOBILE,Stuttgart,Relationship Management,DE ,235,IC5,D014045
8266,,Apps,Sev2,Email,B0207,Sunnyvale,Business Operations,US ,21,IC4,D006433
16445,,,Sev2,Email,B0809,Sunnyvale,Finance,US ,200,IC4,D006433
72453,,Apps,Sev1,Chat,B0123,Sunnyvale,Program Management,US ,10,IC4,D006433
74821,,Apps,Sev2,Email,B0149,Sunnyvale,Content Publishing,US ,132,IC4,D006433
60712,,Apps,Sev2,Phone,B0035,Sunnyvale,Finance,US ,23,IC3,D006433
58832,,Apps,Sev2,Email,B0985,Sunnyvale,Marketing,US ,88,IC4,D006433
33343,,Apps,Sev3,Email,B0025,Sunnyvale,Program Management,US ,159,IC3,D006433
2233,,Apps,Sev2,Email,B0297,Sunnyvale,Content Publishing,US ,112,IC4,D006433
19152, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Operations,US ,4,IC4,D006433
64475, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Program Management,US ,147,IC4,D006433
16394, User Education,Apps,Sev1,Chat,B0774,Sunnyvale,Business Strategy,US ,148,MGR4,D006433
28104, User Education,Apps,Sev3,Email,B0466,Sunnyvale,Software Engineering,US ,114,IC4,D006433
53882, User Education,Apps,Sev2,Email,B0659,Sunnyvale,Program Management,US ,52,IC3,D006433
38403, User Education,Apps,Sev2,Email,B0429,Sunnyvale,Program Management,US ,207,IC3,D006433
53337, User Education,Apps,Sev2,Email,B0900,Sunnyvale,Business Support,US ,52,IC3,D006433
22216, User Education,Apps,Sev2,Email,B0025,Sunnyvale,Software Engineering,US ,126,IC4,D006433
68919, User Education,Apps,Sev1,Chat,B0068,Sunnyvale,Marketing,US ,123,IC4,D006433
38184, User Education,Apps,Sev2,Chat,B0123,Sunnyvale,Program Management,US ,11,IC3,D006433
56443, User Education,Apps,Sev3,Email,B0565,Sunnyvale,Program Management,US ,229,IC3,D006433
69326, User Education,Help,Sev2,Email,B0123,Sunnyvale,Program Management,US ,32,IC3,D006433
77842, User Education,Apps,Sev1,Chat,B0839,Sunnyvale,Software Engineering,US ,78,IC3,D006433
79403, User Education,Apps,Sev2,Email,B0125,Sunnyvale,Program Management,US ,110,IC3,D006433
21967, User Education,Help,Sev2,Chat,B0721,Sunnyvale,Service Engineering,US ,197,MGR2,D006433
27414, User Education,Apps,Sev2,Chat,B0721,Sunnyvale,Business Support,US ,226,IC6,D006433
44398, User Education,Apps,Sev2,Phone,B0659,Sunnyvale,Software Engineering,US ,128,IC3,D006433
20293, User Education,Apps,Sev3,Chat,B0231,Sunnyvale,Software Engineering,US ,51,IC4,D006433
15309, User Education,Apps,Sev2,Email,B0589,Sunnyvale,Software Engineering,US ,175,IC4,D006433
29118, User Education,Apps,Sev2,Email,B0461,Sunnyvale,Finance,US ,31,IC2,D006433
30200, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Service Engineering,US ,59,IC3,D006433
47053, User Education,Apps,Sev2,Email,B0670,Sunnyvale,Program Management,US ,184,IC4,D006433
5490, User Education,Apps,Sev2,Email,B0304,Sunnyvale,Program Management,US ,21,IC3,D006433
66942, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Program Management,US ,22,IC3,D006433
364, User Education,Apps,Sev2,Chat,B0347,Sunnyvale,Software Engineering,US ,40,IC2,D006433
64338, User Education,Apps,Sev2,Email,B0228,Sunnyvale,Supply Chain,US ,31,IC3,D006433
27806, User Education,Apps,Sev2,Email,B0809,Sunnyvale,Account Management,US ,31,IC3,D006433
29736, User Education,Apps,Sev2,Chat,B0341,Sunnyvale,Service Engineering,US ,87,IC3,D006433
44335, User Education,Apps,Sev2,Phone,B0228,Sunnyvale,Supply Chain,US ,128,MGR3,D006433
62308, User Education,Apps,Sev3,Email,B0861,SUNNYVALE,Business Operations,US ,82,IC3,D006433
53986, User Education,Apps,Sev2,Phone,B0228,Sunnyvale,Operations,US ,25,IC3,D006433
18385, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,46,IC4,D006433
50687, User Education,Apps,Sev2,Email,B0938,Sunnyvale,Software Engineering,US ,135,IC3,D006433
81183, User Education,Apps,Sev1,Chat,B0659,Sunnyvale,Service Engineering,US ,142,IC3,D006433
45510, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Intelligence,US ,22,IC3,D006433
79301, User Education,Apps,Sev2,Email,B0207,Sunnyvale,Business Operations,US ,202,IC1,D006433
25650, User Education,Apps,Sev1,Email,B0818,Sunnyvale,Operations,US ,20,IC3,D006433
33292, User Education,Apps,Sev2,Chat,B0373,Sunnyvale,Support Delivery,US ,206,IC3,D006433
56414, User Education,Apps,Sev2,Email,B0659,Sunnyvale,Program Management,US ,107,IC4,D006433
34315, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,187,IC4,D006433
30414, User Education,Apps,Sev3,Email,B0437,Sunnyvale,Software Engineering,US ,128,IC4,D006433
63692, User Education,Apps,Sev1,Chat,B0985,Sunnyvale,Business Operations,US ,15,IC4,D006433
32508, User Education,Apps,Sev2,Chat,B0774,Sunnyvale,Business Support,US ,112,IC6,D006433
10067, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Software Engineering,US ,36,IC4,D006433
58486, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,39,IC5,D006433
19563, User Education,Apps,Sev1,Chat,B0774,Sunnyvale,Business Operations,US ,141,MGR4,D006433
74736, User Education,Apps,Sev2,Chat,B0125,Sunnyvale,Finance,US ,35,IC3,D006433
75035, User Education,Apps,Sev2,Email,B0182,Sunnyvale,Business Operations,US ,137,IC2,D006433
80660, User Education,Apps,Sev2,Email,B0025,Sunnyvale,Software Engineering,US ,237,MGR3,D006433
45867, User Education,Apps,Sev2,Email,B0228,Sunnyvale,Supply Chain,US ,19,IC4,D006433
81258, User Education,Apps,Sev2,Email,B0169,Sunnyvale,Finance,US ,65,IC3,D006433
3240, User Education,Apps,Sev2,Email,B0022,Sunnyvale,Hardware Engineering,US ,296,MGR3,D006433
75021, User Education,Apps,Sev2,Email,B0331,SUNNYVALE,Business Support,US ,254,IC6,D006433
81181, User Education,Apps,Sev2,Email,B0207,Sunnyvale,Business Operations,US ,27,IC3,D006433
15357, User Education,Apps,Sev2,Email,B0720,Sunnyvale,Content Publishing,US ,160,IC4,D006433
13370, User Education,Apps,Sev2,Chat,B0685,Sunnyvale,Account Management,US ,148,IC4,D006433
55329, User Education,Apps,Sev3,Email,B0466,Sunnyvale,Hardware Engineering,US ,266,IC3,D006433
80090, User Education,Apps,Sev2,Chat,B0123,Sunnyvale,Program Management,US ,267,IC4,D006433
11022, User Education,Apps,Sev2,Email,B0108,Sunnyvale,Service Engineering,US ,146,IC4,D006433
83277, User Education,Apps,Sev2,Email,B0068,Sunnyvale,Business Operations,US ,50,IC1,D006433
36498, User Education,Apps,Sev2,Email,B0413,Sunnyvale,Finance,US ,344,MGR3,D006433
54676, User Education,Help,Sev3,Email,B0685,Sunnyvale,Finance,US ,121,IC4,D006433
73424, User Education,Apps,Sev2,Chat,B0297,Sunnyvale,Business Support,US ,121,IC6,D006433
42133, User Education,Apps,Sev3,Email,B0900,Sunnyvale,Program Management,US ,27,IC3,D006433
6864, User Education,Apps,Sev3,Email,B0207,Sunnyvale,Corporate Affairs,US ,110,IC6,D006433
54037, User Education,Apps,Sev3,Email,B0900,Sunnyvale,Program Management,US ,25,IC3,D006433
46314, User Education,Apps,Sev3,Email,B0413,Sunnyvale,Business Operations,US ,132,IC4,D006433
19997, User Education,Apps,Sev2,Email,B0304,Sunnyvale,Software Engineering,US ,114,IC3,D006433
42212, User Education,Apps,Sev2,Email,B0809,Sunnyvale,Finance,US ,41,IC3,D006433
6975, User Education,Apps,Sev1,Chat,B0044,SUNNYVALE,Program Management,US ,231,IC4,D006433
48594, User Education,Apps,Sev3,Email,B0774,Sunnyvale,Account Management,US ,50,IC4,D006433
78587, User Education,Apps,Sev1,Chat,B0938,Sunnyvale,Program Management,US ,71,IC3,D006433
36170, User Education,Apps,Sev1,Chat,B0262,Sunnyvale,Software Engineering,US ,21,IC2,D006433
6101, User Education,Apps,Sev2,Email,B0025,Sunnyvale,Program Management,US ,141,IC3,D006433
78792, User Education,Apps,Sev2,Email,B0108,Sunnyvale,Business Operations,US ,29,IC3,D006433
27815, User Education,Apps,Sev2,Email,B0416,Sunnyvale,Program Management,US ,19,IC3,D006433
50945, User Education,Apps,Sev3,Chat,B0461,Sunnyvale,Finance,US ,49,IC3,D006433
13538, User Education,Apps,Sev3,Email,B0861,SUNNYVALE,Program Management,US ,147,IC4,D006433
5233, User Education,Apps,Sev2,Email,B0304,Sunnyvale,Software Engineering,US ,74,IC3,D006433
25838, User Education,Apps,Sev2,Email,B0944,Sunnyvale,HR Compensation and Benefits,US ,25,IC4,D006433
36063, User Education,Apps,Sev3,Email,B0149,Sunnyvale,Business Operations,US ,71,IC3,D006433
65721, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Software Engineering,US ,124,IC4,D006433
60436, User Education,Apps,Sev2,Email,B0944,Sunnyvale,Business Operations,US ,131,IC4,D006433
43168, User Education,Apps,Sev2,Email,B0809,Sunnyvale,Business Operations,US ,67,IC3,D006433
13857, User Education,Apps,Sev2,Chat,B0123,Sunnyvale,Software Engineering,US ,116,IC3,D006433
50111, User Education,Apps,Sev3,Email,B0589,Sunnyvale,Program Management,US ,213,IC4,D006433
14280, User Education,Apps,Sev2,Email,B0347,Sunnyvale,Data Science,US ,76,IC3,D006433
33246, User Education,Apps,Sev3,Email,B0149,Sunnyvale,Content Publishing,US ,138,IC4,D006433
34331, User Education,Help,Sev2,Email,B0685,Sunnyvale,Business Intelligence,US ,51,IC4,D006433
27392, User Education,Apps,Sev1,Chat,B0809,Sunnyvale,Finance,US ,72,IC4,D006433
45803, User Education,Apps,Sev2,Email,B0068,Sunnyvale,Account Management,US ,148,IC5,D006433
39047, User Education,Apps,Sev3,Chat,B0044,SUNNYVALE,Program Management,US ,90,IC4,D006433
37115, User Education,Apps,Sev2,Chat,B0723,Sunnyvale,Business Operations,US ,218,IC4,D006433
66589, User Education,Apps,Sev3,Email,B0207,Sunnyvale,Corporate Affairs,US ,51,IC4,D006433
48955, User Education,Apps,Sev2,Email,B0182,Sunnyvale,Business Operations,US ,136,IC2,D006433
69298, User Education,Apps,Sev2,Email,B0182,Sunnyvale,Finance,US ,27,IC4,D006433
72901, User Education,Apps,Sev2,Chat,B0809,Sunnyvale,Program Management,US ,5,IC4,D006433
46687, User Education,Apps,Sev1,Chat,B0044,SUNNYVALE,Software Engineering,US ,19,IC2,D006433
20646, User Education,Apps,Sev2,Email,B0169,Sunnyvale,Business Operations,US ,6,IC3,D006433
49827, User Education,Apps,Sev2,Email,B0589,Sunnyvale,IT Operations,US ,207,IC5,D006433
67217, User Education,Apps,Sev2,Chat,B0304,Sunnyvale,Service Engineering,US ,48,IC3,D006433
70584, User Education,Apps,Sev2,Chat,B0938,Sunnyvale,Software Engineering,US ,141,IC3,D006433
41759, User Education,Apps,Sev2,Email,B0413,Sunnyvale,Business Operations,US ,123,IC3,D006433
21396, User Education,Apps,Sev2,Email,B0774,Sunnyvale,Technology Solutions,US ,117,IC4,D006433
97, User Education,Apps,Sev2,Email,B0231,Sunnyvale,Software Engineering,US ,18,IC4,D006433
68261, User Education,Apps,Sev2,Chat,B0850,Sunnyvale,Program Management,US ,45,IC3,D006433
78680, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Intelligence,US ,23,IC3,D006433
14278, User Education,Apps,Sev3,Chat,B0207,Sunnyvale,Finance,US ,163,IC5,D006433
65306, User Education,Apps,Sev3,Email,B0861,SUNNYVALE,Program Management,US ,245,IC4,D006433
38512, User Education,Apps,Sev1,Chat,B0123,Sunnyvale,Program Management,US ,19,IC3,D006433
42108, User Education,Apps,Sev2,Email,B0068,Sunnyvale,Marketing,US ,37,IC4,D006433
43744, User Education,Apps,Sev3,Email,B0297,Sunnyvale,Business Operations,US ,102,IC4,D006433
56727, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,236,IC4,D006433
73886, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Operations,US ,97,IC4,D006433
61979, User Education,Apps,Sev2,Email,B0025,Sunnyvale,Software Engineering,US ,76,IC4,D006433
10971, User Education,Apps,Sev2,Email,B0437,Sunnyvale,Software Engineering,US ,2,,D006433
11406, User Education,Apps,Sev2,Email,B0058,Sunnyvale,Program Management,US ,53,IC3,D006433
66627, User Education,Apps,Sev2,Email,B0741,Sunnyvale,Program Management,US ,4,,D006433
53079, User Education,Apps,Sev2,Email,B0123,Sunnyvale,IT Operations,US ,21,IC3,D006433
30216, User Education,Apps,Sev2,Email,B0801,Sunnyvale,Finance,US ,67,IC3,D006433
26387, User Education,Apps,Sev2,Email,B0809,Sunnyvale,Finance,US ,78,IC4,D006433
9361, User Education,Help,Sev2,Email,B0207,Sunnyvale,Finance,US ,20,IC3,D006433
69656, User Education,Help,Sev3,Email,B0723,Sunnyvale,Finance,US ,206,IC4,D006433
71678, User Education,Apps,Sev2,Chat,B0331,SUNNYVALE,Service Engineering,US ,239,IC4,D006433
5524, User Education,Apps,Sev2,Email,B0022,Sunnyvale,Software Engineering,US ,91,IC4,D006433
77831, User Education,Apps,Sev2,Email,B0108,Sunnyvale,Program Management,US ,236,IC3,D006433
65142, User Education,Apps,Sev2,Email,B0840,Sunnyvale,Service Engineering,US ,24,IC1,D006433
76174, User Education,Apps,Sev3,Email,B0741,Sunnyvale,Business Operations,US ,213,IC4,D006433
6045, User Education,Apps,Sev2,Email,B0343,Sunnyvale,Hardware Engineering,US ,246,IC4,D006433
52844, User Education,Apps,Sev2,Chat,B0123,Sunnyvale,Program Management,US ,11,IC4,D006433
46864, User Education,Apps,Sev3,Chat,B0123,Sunnyvale,Program Management,US ,17,IC3,D006433
71309, User Education,Apps,Sev2,Email,B0043,Sunnyvale,Business Operations,US ,65,IC4,D006433
7084, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Software Engineering,US ,69,IC3,D006433
38502, User Education,Apps,Sev2,Email,B0801,Sunnyvale,Finance,US ,74,IC2,D006433
6063, User Education,Apps,Sev1,Chat,B0938,Sunnyvale,Software Engineering,US ,144,IC4,D006433
24403, User Education,Apps,Sev2,Chat,B0304,Sunnyvale,Software Engineering,US ,34,IC3,D006433
42253, User Education,Apps,Sev1,Chat,B0228,Sunnyvale,Supply Chain,US ,48,IC4,D006433
54230, User Education,Apps,Sev2,Chat,B0659,Sunnyvale,Service Engineering,US ,226,IC4,D006433
11746, User Education,Apps,Sev2,Email,B0108,Sunnyvale,Service Engineering,US ,12,IC2,D006433
29915, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Operations,US ,22,IC4,D006433
16390, User Education,Apps,Sev3,Phone,B0561,Sunnyvale,Program Management,US ,138,IC4,D006433
68290, User Education,Apps,Sev3,Phone,B0044,SUNNYVALE,Program Management,US ,123,IC3,D006433
11686, User Education,Apps,Sev3,Email,B0297,Sunnyvale,Business Operations,US ,95,IC4,D006433
11393, User Education,Apps,Sev2,Email,B0561,Sunnyvale,Software Engineering,US ,238,EXEC4,D006433
64829, User Education,Apps,Sev2,Phone,B0685,Sunnyvale,Business Strategy,US ,128,MGR3,D006433
69417, User Education,Apps,Sev2,Phone,B0168,SUNNYVALE,Program Management,US ,72,IC4,D006433
79994, User Education,Apps,Sev3,Email,B0044,SUNNYVALE,Program Management,US ,146,IC4,D006433
52780, User Education,Apps,Sev2,Email,B0944,Sunnyvale,HR Compensation and Benefits,US ,135,IC3,D006433
70556, User Education,Apps,Sev3,Email,B0685,Sunnyvale,Business Operations,US ,120,IC4,D006433
42982, User Education,Apps,Sev3,Email,B0297,Sunnyvale,Business Operations,US ,97,IC4,D006433
69762, User Education,Apps,Sev2,Chat,B0058,Sunnyvale,Software Engineering,US ,131,EXEC5,D006433
29386, User Education,Apps,Sev3,Email,B0068,Sunnyvale,Program Management,US ,93,IC3,D006433
54996, User Education,Apps,Sev2,Email,B0589,Sunnyvale,Program Management,US ,29,IC4,D006433
63923, User Education,Apps,Sev1,Chat,B0185,Sunnyvale,Business Support,US ,58,IC6,D006433
11081, User Education,Apps,Sev2,Email,B0068,Sunnyvale,Content Publishing,US ,243,IC4,D006433
81478, User Education,Apps,Sev2,Email,B0125,Sunnyvale,Data Science,US ,23,IC3,D006433
81779, User Education,Apps,Sev2,Email,B0780,Sunnyvale,Marketing,US ,43,IC4,D006433
76901, User Education,Apps,Sev2,Email,B0413,Sunnyvale,Business Operations,US ,80,IC4,D006433
83275, User Education,Apps,Sev3,Chat,B0437,Sunnyvale,Software Engineering,US ,207,IC4,D006433
60478, User Education,Apps,Sev3,Email,B0685,Sunnyvale,Business Operations,US ,89,IC4,D006433
80241, User Education,Apps,Sev2,Email,B0168,SUNNYVALE,Program Management,US ,119,MGR3,D006433
29457, User Education,Apps,Sev2,Email,B0723,Sunnyvale,Finance,US ,202,IC4,D006433
8216, User Education,Apps,Sev2,Email,B0861,SUNNYVALE,Business Operations,US ,223,IC2,D006433
72135, User Education,Apps,Sev2,Chat,B0262,Sunnyvale,Software Engineering,US ,68,IC3,D006433
80944, User Education,Apps,Sev3,Email,B0541,Sunnyvale,Software Engineering,US ,225,IC4,D006433
69640, User Education,Apps,Sev2,Chat,B0565,Sunnyvale,Program Management,US ,14,IC3,D006433
80613, User Education,Apps,Sev2,Email,B0723,Sunnyvale,Finance,US ,198,IC4,D006433
67665, User Education,Apps,Sev3,Email,B0108,Sunnyvale,Business Operations,US ,201,IC5,D006433
51364, User Education,Apps,Sev2,Chat,B0123,Sunnyvale,IT Operations,US ,175,IC4,D006433
11405, User Education,Apps,Sev2,Phone,B0541,Sunnyvale,HR Management,US ,85,IC3,D006433
80448, User Education,Apps,Sev2,Email,B0809,Sunnyvale,Business Operations,US ,146,IC4,D006433
55923, User Education,Apps,Sev2,Email,B0774,Sunnyvale,Software Engineering,US ,19,IC4,D006433
78493, User Education,Apps,Sev3,Chat,B0207,Sunnyvale,Business Operations,US ,19,IC3,D006433
71326, User Education,Apps,Sev2,Chat,B0659,Sunnyvale,Service Engineering,US ,81,IC3,D006433
71390, User Education,Apps,Sev3,Email,B0741,Sunnyvale,Business Operations,US ,27,IC3,D006433
11760, User Education,Apps,Sev2,Email,B0022,Sunnyvale,Software Engineering,US ,97,IC4,D006433
49876, User Education,Apps,Sev2,Email,B0182,Sunnyvale,Finance,US ,114,IC5,D006433
75000, User Education,Apps,Sev2,Chat,B0185,Sunnyvale,Software Engineering,US ,275,IC4,D006433
67220, User Education,Apps,Sev2,Phone,B0774,Sunnyvale,Technology Solutions,US ,26,IC4,D006433
34219, User Education,Apps,Sev2,Email,B0461,Sunnyvale,Business Operations,US ,140,IC3,D006433
30169, User Education,Apps,Sev2,Chat,HOME OFFICE,SUNNYVALE,Licensing,US ,99,IC3,D006433
59483, User Education,Apps,Sev2,Email,B0589,Sunnyvale,Service Engineering,US ,10,IC3,D006433
54038, User Education,Apps,Sev2,Chat,B0262,Sunnyvale,Software Engineering,US ,60,IC3,D006433
48422, User Education,Apps,Sev2,Chat,B0809,Sunnyvale,Program Management,US ,203,MGR5,D006433
29659, User Education,Apps,Sev2,Email,B0897,Sunnyvale,Business Support,US ,264,IC6,D006433
51048, User Education,Apps,Sev2,Email,B0068,Sunnyvale,Content Publishing,US ,243,IC4,D006433
11433, User Education,Apps,Sev2,Email,B0861,SUNNYVALE,Business Operations,US ,220,IC2,D006433
32605, User Education,Help,Sev2,Email,B0022,Sunnyvale,Program Management,US ,198,IC4,D006433
37276, User Education,Apps,Sev2,Chat,B0373,Sunnyvale,Software Engineering,US ,75,IC4,D006433
37223, User Education,Apps,Sev2,Email,B0565,Sunnyvale,Software Engineering,US ,65,IC3,D006433
22947, User Education,Apps,Sev1,Chat,B0149,Sunnyvale,Software Engineering,US ,245,MGR6,D006433
35388, User Education,Apps,Sev2,Chat,B0685,Sunnyvale,Business Operations,US ,151,IC3,D006433
49621, User Education,Apps,Sev2,Email,B0022,Sunnyvale,Program Management,US ,115,IC4,D006433
10706, User Education,Apps,Sev2,Email,B0044,SUNNYVALE,Program Management,US ,130,IC4,D006433
41011, User Education,Apps,Sev1,Phone,B0774,Sunnyvale,Business Development,US ,29,IC4,D006433
82399, User Education,Apps,Sev2,Chat,B0068,Sunnyvale,Program Management,US ,75,MGR3,D006433
57207, User Education,Apps,Sev2,Email,B0809,Sunnyvale,Finance,US ,201,IC4,D006433
36795, User Education,Apps,Sev1,Chat,B0900,Sunnyvale,Software Engineering,US ,205,MGR4,D006433
80929, User Education,Apps,Sev2,Email,B0900,Sunnyvale,Software Engineering,US ,10,IC2,D006433
14908, User Education,Apps,Sev3,Email,B0776,Sunnyvale,Marketing Communications,US ,117,IC4,D006433
2189, User Education,Apps,Sev2,Email,B0437,Sunnyvale,Program Management,US ,138,IC4,D006433
58897, User Education,Apps,Sev1,Chat,B0670,Sunnyvale,Software Engineering,US ,70,IC3,D006433
20116, User Education,Apps,Sev2,Email,B0341,Sunnyvale,Data Science,US ,92,IC4,D006433
38958, User Education,Apps,Sev2,Email,B0231,Sunnyvale,IT Operations,US ,20,IC3,D006433
76519, User Education,Apps,Sev2,Email,B0108,Sunnyvale,Service Engineering,US ,157,IC4,D006433
68550, User Education,Apps,Sev2,Email,B0304,Sunnyvale,Software Engineering,US ,178,IC4,D006433
79622, User Education,Apps,Sev2,Chat,B0044,SUNNYVALE,Software Engineering,US ,198,IC4,D006433
33240, User Education,Apps,Sev3,Email,B0262,Sunnyvale,Program Management,US ,96,IC4,D006433
47487, User Education,Apps,Sev2,Email,B0850,Sunnyvale,Business Support,US ,210,IC3,D006433
39606, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Intelligence,US ,45,IC4,D006433
38118, User Education,Apps,Sev1,Chat,B0900,Sunnyvale,Program Management,US ,27,IC2,D006433
83016, User Education,Apps,Sev2,Email,B0565,Sunnyvale,Service Engineering,US ,148,IC4,D006433
47769, User Education,Apps,Sev2,Email,B0304,Sunnyvale,Program Management,US ,80,IC3,D006433
53871, User Education,Apps,Sev2,Chat,B0685,Sunnyvale,Account Management,US ,148,MGR2,D006433
11008, User Education,Apps,Sev3,Email,B0944,Sunnyvale,HR Compensation and Benefits,US ,122,IC3,D006433
34244, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Operations,US ,13,IC4,D006433
32919, User Education,Apps,Sev1,Chat,B0721,Sunnyvale,Software Engineering,US ,136,MGR2,D006433
3307, User Education,Apps,Sev2,Phone,B0832,Sunnyvale,Software Engineering,US ,136,IC4,D006433
34740, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,168,IC4,D006433
75260, User Education,Apps,Sev2,Chat,B0185,Sunnyvale,Software Engineering,US ,136,IC5,D006433
81519, User Education,Apps,Sev2,Email,B0068,Sunnyvale,Business Operations,US ,74,IC4,D006433
30154, User Education,Apps,Sev2,Email,B0900,Sunnyvale,Business Operations,US ,23,MGR2,D006433
56702, User Education,Apps,Sev3,Email,B0741,Sunnyvale,Business Operations,US ,26,IC3,D006433
75007, User Education,Apps,Sev2,Email,B0207,Sunnyvale,Business Support,US ,334,IC6,D006433
15993, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Operations,US ,157,IC5,D006433
5178, User Education,Apps,Sev1,Chat,B0373,Sunnyvale,Support Delivery,US ,203,IC3,D006433
59155, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,46,IC3,D006433
57808, User Education,Apps,Sev3,Email,B0861,SUNNYVALE,Business Operations,US ,223,IC2,D006433
6474, User Education,Apps,Sev3,Email,B0125,Sunnyvale,Marketing,US ,157,MGR3,D006433
19226, User Education,Apps,Sev3,Email,B0685,Sunnyvale,Business Operations,US ,23,IC3,D006433
32105, User Education,Apps,Sev2,Email,B0068,Sunnyvale,Program Management,US ,203,IC4,D006433
28114, User Education,Apps,Sev3,Email,B0025,Sunnyvale,Service Engineering,US ,24,IC3,D006433
59557, User Education,Apps,Sev2,Email,B0058,Sunnyvale,Software Engineering,US ,282,EXEC5,D006433
7396, User Education,Apps,Sev2,Email,B0044,SUNNYVALE,Program Management,US ,149,IC4,D006433
17727, User Education,Apps,Sev2,Email,B0207,Sunnyvale,Corporate Affairs,US ,87,IC4,D006433
77347, User Education,Apps,Sev1,Chat,B0185,Sunnyvale,Software Engineering,US ,17,IC3,D006433
50374, User Education,Apps,Sev2,Email,B0641,Sunnyvale,Business Support,US ,65,IC6,D006433
52829, User Education,Apps,Sev2,Email,B0022,Sunnyvale,HR Management,US ,224,IC2,D006433
67951, User Education,Apps,Sev2,Email,B0231,Sunnyvale,Business Support,US ,37,IC3,D006433
25363, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,69,IC3,D006433
6040, User Education,Apps,Sev3,Email,B0809,Sunnyvale,Account Management,US ,29,IC3,D006433
41076, User Education,Apps,Sev1,Chat,B0774,Sunnyvale,Business Development,US ,75,IC5,D006433
54606, User Education,Apps,Sev2,Phone,B0541,Sunnyvale,Program Management,US ,117,IC4,D006433
59142, User Education,Apps,Sev2,Email,B0149,Sunnyvale,Business Operations,US ,66,IC4,D006433
14317, User Education,Apps,Sev3,Email,B0169,Sunnyvale,Marketing,US ,29,IC2,D006433
60158, User Education,Apps,Sev2,Email,B0839,Sunnyvale,Software Engineering,US ,78,IC3,D006433
19174, User Education,Apps,Sev3,Email,B0108,Sunnyvale,Service Engineering,US ,386,IC4,D006433
29033, User Education,Help,Sev3,Email,B0123,Sunnyvale,Program Management,US ,28,IC3,D006433
31214, User Education,Apps,Sev3,Email,B0741,Sunnyvale,Business Operations,US ,26,IC3,D006433
23264, User Education,Apps,Sev2,Chat,B0774,Sunnyvale,Finance,US ,116,MGR4,D006433
35104, User Education,Apps,Sev2,Email,B0741,Sunnyvale,Software Engineering,US ,118,EXEC5,D006433
57746, User Education,Apps,Sev3,Email,B0723,Sunnyvale,Business Operations,US ,281,MGR4,D006433
53048, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,252,IC4,D006433
31930, User Education,Apps,Sev1,Chat,B0565,Sunnyvale,IT Operations,US ,18,IC3,D006433
75954, User Education,Apps,Sev2,Chat,B0659,Sunnyvale,Program Management,US ,187,IC4,D006433
46970, User Education,Apps,Sev2,Chat,B0685,Sunnyvale,Business Operations,US ,158,,D006433
49783, User Education,Apps,Sev2,Email,B0331,SUNNYVALE,Software Engineering,US ,161,EXEC5,D006433
